"team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute","player"
"Golden State Warriors","10/30/16",2016,1,10,51,"shot_no","Jump Shot","3PT Field Goal",23,"Phoenix Suns",236,-26,2,"klay-thompson"
"Golden State Warriors","10/30/16",2016,3,11,46,"shot_yes","Jump Shot","2PT Field Goal",18,"Phoenix Suns",46,180,25,"klay-thompson"
"Golden State Warriors","10/30/16",2016,4,4,14,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",233,124,44,"klay-thompson"
"Golden State Warriors","10/30/16",2016,4,0,53,"shot_no","Jump Shot","3PT Field Goal",23,"Phoenix Suns",238,-16,48,"klay-thompson"
"Golden State Warriors","11/7/16",2016,4,4,17,"shot_no","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",105,174,44,"klay-thompson"
"Golden State Warriors","11/7/16",2016,1,8,50,"shot_yes","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",79,183,4,"klay-thompson"
"Golden State Warriors","11/7/16",2016,1,10,5,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-156,208,2,"klay-thompson"
"Golden State Warriors","11/7/16",2016,1,5,35,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",112,223,7,"klay-thompson"
"Golden State Warriors","11/7/16",2016,1,4,55,"shot_yes","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",-160,21,8,"klay-thompson"
"Golden State Warriors","11/7/16",2016,2,5,34,"shot_yes","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-240,-6,19,"klay-thompson"
"Golden State Warriors","11/7/16",2016,2,4,45,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",233,11,20,"klay-thompson"
"Golden State Warriors","11/7/16",2016,4,7,11,"shot_no","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",146,134,41,"klay-thompson"
"Golden State Warriors","11/7/16",2016,2,7,11,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",92,247,17,"klay-thompson"
"Golden State Warriors","12/10/16",2016,1,3,42,"shot_no","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",232,-26,9,"klay-thompson"
"Golden State Warriors","3/20/17",2016,3,4,51,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-227,65,32,"klay-thompson"
"Golden State Warriors","3/20/17",2016,2,6,45,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",79,239,18,"klay-thompson"
"Golden State Warriors","3/20/17",2016,1,4,45,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-1,257,8,"klay-thompson"
"Golden State Warriors","3/20/17",2016,3,10,10,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",230,57,26,"klay-thompson"
"Golden State Warriors","3/20/17",2016,3,6,13,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-30,242,30,"klay-thompson"
"Golden State Warriors","3/20/17",2016,3,5,26,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",223,65,31,"klay-thompson"
"Golden State Warriors","3/20/17",2016,4,10,24,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-86,228,38,"klay-thompson"
"Golden State Warriors","3/20/17",2016,3,4,16,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",230,36,32,"klay-thompson"
"Golden State Warriors","3/20/17",2016,4,10,54,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",194,151,38,"klay-thompson"
"Golden State Warriors","12/10/16",2016,3,8,24,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",195,159,28,"klay-thompson"
"Golden State Warriors","12/10/16",2016,1,7,27,"shot_no","Jump Shot","2PT Field Goal",19,"Memphis Grizzlies",177,80,5,"klay-thompson"
"Golden State Warriors","12/10/16",2016,3,4,38,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",104,252,32,"klay-thompson"
"Golden State Warriors","12/10/16",2016,1,8,22,"shot_no","Jump Shot","2PT Field Goal",9,"Memphis Grizzlies",97,18,4,"klay-thompson"
"Golden State Warriors","3/20/17",2016,3,3,19,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-178,165,33,"klay-thompson"
"Golden State Warriors","3/20/17",2016,3,10,37,"shot_yes","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",225,-6,26,"klay-thompson"
"Golden State Warriors","3/20/17",2016,2,1,48,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",236,11,23,"klay-thompson"
"Golden State Warriors","1/16/17",2016,1,8,11,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",169,188,4,"klay-thompson"
"Golden State Warriors","1/16/17",2016,4,11,21,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-138,219,37,"klay-thompson"
"Golden State Warriors","1/16/17",2016,3,10,18,"shot_no","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",225,2,26,"klay-thompson"
"Golden State Warriors","1/16/17",2016,3,7,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",156,200,29,"klay-thompson"
"Golden State Warriors","12/17/16",2016,3,5,33,"shot_yes","Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",174,110,31,"klay-thompson"
"Golden State Warriors","12/17/16",2016,1,4,32,"shot_no","Jump Shot","3PT Field Goal",29,"Portland Trail Blazers",-174,244,8,"klay-thompson"
"Golden State Warriors","12/17/16",2016,2,4,6,"shot_no","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-237,26,20,"klay-thompson"
"Golden State Warriors","12/17/16",2016,1,10,17,"shot_no","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",15,185,2,"klay-thompson"
"Golden State Warriors","3/2/17",2016,4,0,9,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-145,214,48,"klay-thompson"
"Golden State Warriors","1/22/17",2016,4,8,6,"shot_no","Jump Shot","2PT Field Goal",16,"Orlando Magic",0,164,40,"klay-thompson"
"Golden State Warriors","11/4/16",2016,1,0,26,"shot_no","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",23,168,12,"klay-thompson"
"Golden State Warriors","11/4/16",2016,2,5,1,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",236,8,19,"klay-thompson"
"Golden State Warriors","11/4/16",2016,1,9,26,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",165,187,3,"klay-thompson"
"Golden State Warriors","11/4/16",2016,3,6,25,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",205,134,30,"klay-thompson"
"Golden State Warriors","11/4/16",2016,2,8,25,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",117,218,16,"klay-thompson"
"Golden State Warriors","11/4/16",2016,2,9,8,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-162,197,15,"klay-thompson"
"Golden State Warriors","11/4/16",2016,3,7,41,"shot_yes","Jump Shot","3PT Field Goal",22,"Los Angeles Lakers",228,26,29,"klay-thompson"
"Golden State Warriors","11/4/16",2016,2,3,28,"shot_yes","Jump Shot","2PT Field Goal",12,"Los Angeles Lakers",-126,21,21,"klay-thompson"
"Golden State Warriors","11/4/16",2016,1,10,2,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-122,223,2,"klay-thompson"
"Golden State Warriors","11/4/16",2016,3,4,7,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",218,104,32,"klay-thompson"
"Golden State Warriors","11/4/16",2016,2,6,46,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",78,233,18,"klay-thompson"
"Golden State Warriors","1/22/17",2016,1,8,38,"shot_yes","Jump Shot","3PT Field Goal",24,"Orlando Magic",243,7,4,"klay-thompson"
"Golden State Warriors","3/2/17",2016,1,5,14,"shot_no","Jump Shot","3PT Field Goal",24,"Chicago Bulls",128,213,7,"klay-thompson"
"Golden State Warriors","3/2/17",2016,1,5,11,"shot_no","Jump Shot","2PT Field Goal",21,"Chicago Bulls",-155,144,7,"klay-thompson"
"Golden State Warriors","3/2/17",2016,3,6,32,"shot_no","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-237,-10,30,"klay-thompson"
"Golden State Warriors","3/2/17",2016,4,11,31,"shot_yes","Jump Shot","2PT Field Goal",21,"Chicago Bulls",150,151,37,"klay-thompson"
"Golden State Warriors","3/2/17",2016,4,10,13,"shot_no","Jump Shot","3PT Field Goal",24,"Chicago Bulls",159,188,38,"klay-thompson"
"Golden State Warriors","3/2/17",2016,4,8,45,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",122,228,40,"klay-thompson"
"Golden State Warriors","3/2/17",2016,4,3,7,"shot_no","Jump Shot","3PT Field Goal",23,"Chicago Bulls",230,-1,45,"klay-thompson"
"Golden State Warriors","3/2/17",2016,2,9,47,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-165,198,15,"klay-thompson"
"Golden State Warriors","3/2/17",2016,2,6,21,"shot_no","Jump Shot","3PT Field Goal",24,"Chicago Bulls",122,214,18,"klay-thompson"
"Golden State Warriors","3/2/17",2016,2,5,8,"shot_yes","Jump Shot","3PT Field Goal",25,"Chicago Bulls",96,232,19,"klay-thompson"
"Golden State Warriors","3/2/17",2016,3,10,57,"shot_no","Jump Shot","3PT Field Goal",24,"Chicago Bulls",-196,154,26,"klay-thompson"
"Golden State Warriors","1/22/17",2016,3,6,24,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",212,154,30,"klay-thompson"
"Golden State Warriors","11/10/16",2016,3,6,2,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",156,203,30,"klay-thompson"
"Golden State Warriors","12/15/16",2016,1,10,57,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",-232,-5,2,"klay-thompson"
"Golden State Warriors","11/10/16",2016,1,10,22,"shot_no","Jump Shot","2PT Field Goal",19,"Denver Nuggets",-160,116,2,"klay-thompson"
"Golden State Warriors","11/10/16",2016,3,9,10,"shot_no","Jump Shot","2PT Field Goal",16,"Denver Nuggets",-165,2,27,"klay-thompson"
"Golden State Warriors","11/10/16",2016,3,8,17,"shot_yes","Jump Shot","2PT Field Goal",18,"Denver Nuggets",-138,121,28,"klay-thompson"
"Golden State Warriors","11/10/16",2016,2,7,1,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",184,190,17,"klay-thompson"
"Golden State Warriors","11/10/16",2016,1,8,58,"shot_yes","Jump Shot","2PT Field Goal",18,"Denver Nuggets",64,174,4,"klay-thompson"
"Golden State Warriors","11/10/16",2016,2,0,32,"shot_yes","Jump Shot","2PT Field Goal",3,"Denver Nuggets",-29,11,24,"klay-thompson"
"Golden State Warriors","11/10/16",2016,4,7,23,"shot_yes","Jump Shot","3PT Field Goal",26,"Denver Nuggets",200,174,41,"klay-thompson"
"Golden State Warriors","11/10/16",2016,1,11,1,"shot_no","Jump Shot","2PT Field Goal",19,"Denver Nuggets",120,159,1,"klay-thompson"
"Golden State Warriors","11/10/16",2016,4,10,54,"shot_no","Jump Shot","2PT Field Goal",15,"Denver Nuggets",0,159,38,"klay-thompson"
"Golden State Warriors","11/10/16",2016,3,8,53,"shot_yes","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-171,198,28,"klay-thompson"
"Golden State Warriors","11/10/16",2016,3,4,30,"shot_no","Jump Shot","2PT Field Goal",18,"Denver Nuggets",168,72,32,"klay-thompson"
"Golden State Warriors","11/26/16",2016,3,5,35,"shot_no","Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",0,203,31,"klay-thompson"
"Golden State Warriors","11/18/16",2016,3,5,2,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",-235,105,31,"klay-thompson"
"Golden State Warriors","1/22/17",2016,4,4,29,"shot_yes","Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,-11,44,"klay-thompson"
"Golden State Warriors","1/22/17",2016,1,11,38,"shot_yes","Jump Shot","3PT Field Goal",25,"Orlando Magic",140,218,1,"klay-thompson"
"Golden State Warriors","1/22/17",2016,4,9,58,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",-230,-10,39,"klay-thompson"
"Golden State Warriors","1/22/17",2016,3,4,50,"shot_yes","Jump Shot","3PT Field Goal",25,"Orlando Magic",161,203,32,"klay-thompson"
"Golden State Warriors","12/15/16",2016,4,7,29,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",-230,8,41,"klay-thompson"
"Golden State Warriors","12/15/16",2016,3,6,6,"shot_yes","Jump Shot","3PT Field Goal",26,"New York Knicks",163,208,30,"klay-thompson"
"Golden State Warriors","12/15/16",2016,3,5,41,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-237,62,31,"klay-thompson"
"Golden State Warriors","12/15/16",2016,1,7,43,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",179,178,5,"klay-thompson"
"Golden State Warriors","12/15/16",2016,2,4,11,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",184,183,20,"klay-thompson"
"Golden State Warriors","11/26/16",2016,1,10,8,"shot_yes","Jump Shot","2PT Field Goal",12,"Minnesota Timberwolves",9,129,2,"klay-thompson"
"Golden State Warriors","11/26/16",2016,4,11,9,"shot_no","Jump Shot","2PT Field Goal",22,"Minnesota Timberwolves",182,139,37,"klay-thompson"
"Golden State Warriors","11/26/16",2016,4,7,47,"shot_no","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",238,13,41,"klay-thompson"
"Golden State Warriors","11/26/16",2016,3,11,19,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",94,169,25,"klay-thompson"
"Golden State Warriors","11/26/16",2016,3,9,5,"shot_no","Jump Shot","3PT Field Goal",28,"Minnesota Timberwolves",128,257,27,"klay-thompson"
"Golden State Warriors","11/26/16",2016,1,7,28,"shot_yes","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-233,16,5,"klay-thompson"
"Golden State Warriors","11/26/16",2016,2,0,38,"shot_no","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",174,203,24,"klay-thompson"
"Golden State Warriors","11/26/16",2016,2,5,19,"shot_yes","Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",10,65,19,"klay-thompson"
"Golden State Warriors","12/15/16",2016,3,4,41,"shot_no","Jump Shot","2PT Field Goal",4,"New York Knicks",20,41,32,"klay-thompson"
"Golden State Warriors","12/15/16",2016,1,3,28,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",135,223,9,"klay-thompson"
"Golden State Warriors","2/23/17",2016,1,8,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-209,141,4,"klay-thompson"
"Golden State Warriors","2/23/17",2016,1,8,50,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",91,237,4,"klay-thompson"
"Golden State Warriors","2/23/17",2016,2,10,39,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-9,252,14,"klay-thompson"
"Golden State Warriors","10/28/16",2016,3,9,37,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-237,75,27,"klay-thompson"
"Golden State Warriors","10/28/16",2016,1,7,29,"shot_no","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",138,41,5,"klay-thompson"
"Golden State Warriors","10/28/16",2016,4,4,6,"shot_yes","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",120,218,44,"klay-thompson"
"Golden State Warriors","10/28/16",2016,2,2,29,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-237,43,22,"klay-thompson"
"Golden State Warriors","10/28/16",2016,4,11,43,"shot_no","Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-161,67,37,"klay-thompson"
"Golden State Warriors","10/28/16",2016,1,11,43,"shot_no","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",112,85,1,"klay-thompson"
"Golden State Warriors","10/28/16",2016,1,5,0,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",207,146,7,"klay-thompson"
"Golden State Warriors","10/28/16",2016,4,10,35,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",125,239,38,"klay-thompson"
"Golden State Warriors","10/28/16",2016,1,11,18,"shot_yes","Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",133,124,1,"klay-thompson"
"Golden State Warriors","10/28/16",2016,3,4,9,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",233,16,32,"klay-thompson"
"Golden State Warriors","10/28/16",2016,1,5,24,"shot_yes","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",-137,87,7,"klay-thompson"
"Golden State Warriors","10/28/16",2016,3,4,4,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",171,183,32,"klay-thompson"
"Golden State Warriors","10/28/16",2016,3,8,50,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",241,31,28,"klay-thompson"
"Golden State Warriors","10/28/16",2016,1,1,0,"shot_yes","Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",69,175,11,"klay-thompson"
"Golden State Warriors","10/28/16",2016,2,3,40,"shot_yes","Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",153,95,21,"klay-thompson"
"Golden State Warriors","10/28/16",2016,2,11,19,"shot_no","Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",-142,237,13,"klay-thompson"
"Golden State Warriors","2/23/17",2016,4,8,56,"shot_yes","Jump Shot","2PT Field Goal",21,"Los Angeles Clippers",-201,82,40,"klay-thompson"
"Golden State Warriors","2/23/17",2016,4,6,15,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",217,188,42,"klay-thompson"
"Golden State Warriors","2/23/17",2016,1,4,39,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",146,120,8,"klay-thompson"
"Golden State Warriors","1/4/17",2016,4,8,45,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",92,242,40,"klay-thompson"
"Golden State Warriors","1/4/17",2016,1,10,24,"shot_no","Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",-4,120,2,"klay-thompson"
"Golden State Warriors","11/18/16",2016,4,9,24,"shot_no","Jump Shot","2PT Field Goal",20,"Boston Celtics",-110,170,39,"klay-thompson"
"Golden State Warriors","11/18/16",2016,4,10,9,"shot_yes","Jump Shot","2PT Field Goal",16,"Boston Celtics",32,165,38,"klay-thompson"
"Golden State Warriors","11/18/16",2016,3,8,25,"shot_yes","Jump Shot","2PT Field Goal",13,"Boston Celtics",-42,129,28,"klay-thompson"
"Golden State Warriors","2/11/17",2016,1,8,32,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-205,159,4,"klay-thompson"
"Golden State Warriors","2/11/17",2016,4,9,11,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-163,183,39,"klay-thompson"
"Golden State Warriors","2/11/17",2016,2,2,2,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-197,144,22,"klay-thompson"
"Golden State Warriors","2/11/17",2016,2,5,36,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",151,193,19,"klay-thompson"
"Golden State Warriors","2/11/17",2016,3,11,43,"shot_yes","Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",213,178,25,"klay-thompson"
"Golden State Warriors","2/11/17",2016,4,6,36,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-145,203,42,"klay-thompson"
"Golden State Warriors","2/11/17",2016,3,9,28,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-109,213,27,"klay-thompson"
"Golden State Warriors","2/11/17",2016,2,9,34,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",230,8,15,"klay-thompson"
"Golden State Warriors","12/3/16",2016,1,7,19,"shot_yes","Jump Shot","3PT Field Goal",26,"Phoenix Suns",132,224,5,"klay-thompson"
"Golden State Warriors","12/3/16",2016,4,7,35,"shot_no","Jump Shot","2PT Field Goal",11,"Phoenix Suns",-62,100,41,"klay-thompson"
"Golden State Warriors","12/3/16",2016,2,8,18,"shot_yes","Jump Shot","2PT Field Goal",16,"Phoenix Suns",-89,134,16,"klay-thompson"
"Golden State Warriors","12/3/16",2016,2,2,3,"shot_no","Jump Shot","2PT Field Goal",19,"Phoenix Suns",114,154,22,"klay-thompson"
"Golden State Warriors","12/3/16",2016,2,10,34,"shot_yes","Jump Shot","3PT Field Goal",25,"Phoenix Suns",37,257,14,"klay-thompson"
"Golden State Warriors","12/3/16",2016,2,8,50,"shot_no","Jump Shot","2PT Field Goal",20,"Phoenix Suns",200,11,16,"klay-thompson"
"Golden State Warriors","12/3/16",2016,2,1,45,"shot_yes","Jump Shot","3PT Field Goal",24,"Phoenix Suns",-240,3,23,"klay-thompson"
"Golden State Warriors","12/3/16",2016,3,8,41,"shot_yes","Jump Shot","3PT Field Goal",22,"Phoenix Suns",225,11,28,"klay-thompson"
"Golden State Warriors","12/3/16",2016,1,5,46,"shot_no","Jump Shot","2PT Field Goal",16,"Phoenix Suns",-16,164,7,"klay-thompson"
"Golden State Warriors","12/22/16",2016,3,7,30,"shot_yes","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",137,208,29,"klay-thompson"
"Golden State Warriors","12/22/16",2016,3,5,17,"shot_yes","Jump Shot","3PT Field Goal",26,"Brooklyn Nets",-11,262,31,"klay-thompson"
"Golden State Warriors","12/22/16",2016,3,4,33,"shot_yes","Jump Shot","2PT Field Goal",16,"Brooklyn Nets",-163,33,32,"klay-thompson"
"Golden State Warriors","12/22/16",2016,1,8,50,"shot_no","Jump Shot","2PT Field Goal",14,"Brooklyn Nets",-20,141,4,"klay-thompson"
"Golden State Warriors","12/22/16",2016,1,7,25,"shot_no","Jump Shot","3PT Field Goal",27,"Brooklyn Nets",46,273,5,"klay-thompson"
"Golden State Warriors","12/22/16",2016,1,11,44,"shot_yes","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",120,219,1,"klay-thompson"
"Golden State Warriors","12/22/16",2016,1,11,10,"shot_no","Jump Shot","2PT Field Goal",18,"Brooklyn Nets",22,188,1,"klay-thompson"
"Golden State Warriors","12/22/16",2016,1,10,40,"shot_no","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",225,116,2,"klay-thompson"
"Golden State Warriors","12/22/16",2016,2,5,55,"shot_no","Jump Shot","2PT Field Goal",17,"Brooklyn Nets",-86,149,19,"klay-thompson"
